numbers,valid,location
(976) 421-0573,False,n/a
(657) 306-7263,True,California
(479) 660-6499,True,Arkansas
(832) 295-4091,True,Texas
(854) 715-5614,True,Ohio
(981) 844-9843,False,n/a
(756) 426-6703,False,n/a
(954) 558-0738,True,Florida
(257) 392-6205,False,n/a
(711) 822-1901,False,n/a
(293) 819-7586,False,n/a
(343) 376-3912,True,Ontario
(990) 846-4548,False,n/a
(681) 667-1991,True,West Virginia
(235) 769-0099,False,n/a
(613) 222-6405,True,Ontario
(735) 491-7042,False,n/a
(609) 922-4569,True,New Jersey
(258) 608-5375,False,n/a
(628) 828-6938,True,California
(476) 623-4729,False,n/a
(668) 880-3392,False,n/a
(805) 324-6801,True,California
(422) 784-7050,False,n/a
(956) 488-2402,True,"Rio Grande City, TX"
(274) 669-9715,False,n/a
(346) 530-6892,True,Texas
(835) 463-0681,False,n/a
(270) 549-0009,True,Kentucky
(881) 635-0736,False,n/a
(675) 890-2707,False,n/a
(284) 336-1100,False,n/a
(936) 282-6065,True,Texas
(771) 633-0729,False,n/a
(282) 318-1326,False,n/a
(582) 989-5246,False,n/a
(855) 897-5412,True,n/a
(867) 609-7355,True,Northwest Territories/Nunavut/Yukon
(928) 881-2891,True,Arizona
(695) 952-1956,False,n/a
(875) 389-0595,False,n/a
(376) 708-1317,False,n/a
(856) 415-3368,True,New Jersey
(903) 431-8582,True,Texas
(575) 337-0134,True,New Mexico
(559) 988-6259,True,California
(899) 655-9746,False,n/a
(912) 545-1811,True,"Ludowici, GA"
(352) 471-8004,True,Florida
(235) 737-6362,False,n/a
(594) 406-9256,False,n/a
(230) 819-1447,False,n/a
(737) 418-8022,True,Texas
(291) 741-1096,False,n/a
(835) 432-0342,False,n/a
(958) 726-5257,False,n/a
(412) 967-0442,True,"Pittsburgh, PA"
(449) 237-5836,False,n/a
(490) 634-9685,False,n/a
(964) 207-1994,False,n/a
(693) 857-7079,False,n/a
(431) 738-3327,True,Manitoba
(505) 996-1439,True,New Mexico
(959) 733-1282,True,Connecticut
(722) 511-6089,False,n/a
(811) 280-4244,False,n/a
(377) 664-3883,False,n/a
(646) 202-6808,True,New York
(619) 737-7575,True,California
(796) 575-8956,False,n/a
(774) 994-7442,True,Massachusetts
(471) 586-2388,False,n/a
(322) 591-7621,False,n/a
(816) 809-3321,True,Missouri
(872) 827-4938,True,"Chicago, IL"
(903) 633-5184,True,Texas
(680) 238-3347,True,New York
(800) 712-6475,True,n/a
(582) 432-0369,False,n/a
(393) 838-1348,False,n/a
(554) 395-1277,False,n/a
(818) 407-5239,True,California
(323) 421-4527,True,California
(470) 979-0485,True,Georgia
(843) 973-0363,True,South Carolina
(841) 834-9194,False,n/a
(981) 303-8333,False,n/a
(697) 584-6544,False,n/a
(992) 291-7395,False,n/a
(516) 330-0628,True,New York
(439) 407-5408,False,n/a
(795) 662-4707,False,n/a
(624) 526-7378,False,n/a
(480) 828-5258,True,Arizona
(203) 434-3424,True,Connecticut
(877) 692-4403,True,n/a
(528) 618-2816,False,n/a
(681) 336-3126,True,West Virginia
(339) 993-2457,True,Massachusetts
(717) 960-9826,True,Pennsylvania
(560) 233-5668,False,n/a
(987) 713-8696,False,n/a
(765) 768-1196,True,"Dunkirk, IN"
(222) 488-8312,False,n/a
(512) 853-1697,True,Texas
(257) 925-4194,False,n/a
(290) 890-8748,False,n/a
(858) 583-6316,True,California
(901) 510-5946,True,Tennessee
(561) 949-2976,True,Florida
(672) 821-9357,False,n/a
(239) 699-9620,True,Florida
(966) 417-9659,False,n/a
(286) 638-0311,False,n/a
(253) 761-2153,True,"Tacoma, WA"
(624) 350-8167,False,n/a
(610) 777-1494,True,Pennsylvania
(899) 634-1045,False,n/a
(960) 418-7241,False,n/a
(833) 439-0065,True,n/a
(426) 279-6419,False,n/a
(921) 573-7304,False,n/a
(921) 803-2211,False,n/a
(256) 787-6847,True,Alabama
(641) 773-1772,True,Iowa
(732) 860-8479,True,New Jersey
(340) 738-1194,False,n/a
(273) 285-2790,False,n/a
(569) 327-9861,False,n/a
(964) 354-8442,False,n/a
(949) 477-9872,True,"Irvine, CA"
(382) 905-1766,False,n/a
(585) 976-5316,True,New York
(768) 515-3820,False,n/a
(354) 880-3636,False,n/a
(900) 218-7622,True,n/a
(645) 477-3780,False,n/a
(904) 434-9975,True,Florida
(940) 593-4961,True,Texas
(715) 214-1512,True,Wisconsin
(428) 968-8893,False,n/a
(604) 405-9552,True,British Columbia
(557) 677-0024,False,n/a
(532) 914-4597,False,n/a
(967) 765-7221,False,n/a
(773) 653-5578,True,"Chicago, IL"
(668) 469-5411,False,n/a
(765) 736-4591,True,Indiana
(803) 718-1174,True,South Carolina
(689) 604-5609,True,Florida
(306) 821-7632,True,Saskatchewan
(418) 229-8755,True,Quebec
(939) 753-0891,True,Puerto Rico
(719) 411-9113,True,Colorado
(773) 411-7318,True,"Chicago, IL"
(342) 996-1597,False,n/a
(544) 368-1312,True,n/a
(742) 980-0276,False,n/a
(778) 317-1676,True,British Columbia
(932) 759-2108,False,n/a
(282) 474-2053,False,n/a
(928) 533-1491,True,Arizona
(859) 971-0536,True,"Lexington, KY"
(731) 500-7069,True,Tennessee
(269) 226-4805,True,"Kalamazoo Township, MI"
(797) 903-9893,False,n/a
(693) 522-9682,False,n/a
(682) 648-1646,True,Texas
(937) 904-6884,True,Ohio
(295) 257-9889,False,n/a
(523) 815-8597,False,n/a
(453) 847-3533,False,n/a
(781) 973-5054,True,Massachusetts
(921) 390-8908,False,n/a
(904) 533-9445,True,Florida
(311) 608-7361,False,n/a
(323) 640-0127,True,California
(223) 590-4245,True,Pennsylvania
(902) 403-0036,True,Nova Scotia/Prince Edward Island
(329) 804-0005,False,n/a
(650) 848-4622,True,California
(591) 801-7340,False,n/a
(849) 708-5999,True,Dominican Republic
(241) 766-6350,False,n/a
(746) 814-5789,False,n/a
(398) 843-0386,False,n/a
(694) 225-6268,False,n/a
(924) 609-1781,False,n/a
(792) 817-5539,False,n/a
(839) 901-1417,False,n/a
(558) 838-6446,False,n/a
(766) 551-6007,False,n/a
(938) 237-3918,True,Alabama
(961) 790-7198,False,n/a
(918) 932-7218,True,Oklahoma
(299) 833-2450,False,n/a
(998) 279-7255,False,n/a
(660) 421-3121,True,Missouri
(605) 637-8384,True,South Dakota
(330) 478-7637,True,"Canton, OH"
(782) 272-8858,True,Nova Scotia/Prince Edward Island
(813) 339-6619,True,Florida
(442) 449-8729,True,California
(254) 885-4561,True,Texas
(717) 471-1701,True,Pennsylvania
(359) 522-0850,False,n/a
(803) 743-3334,True,South Carolina
(691) 397-1847,False,n/a
(413) 859-6430,True,Massachusetts
(383) 768-7290,False,n/a
(518) 318-4200,True,New York
(475) 382-9297,True,Connecticut
(931) 815-2765,True,"McMinnville, TN"
(930) 567-2345,True,Indiana
(205) 213-7071,True,Alabama
(920) 527-9657,True,Wisconsin
(719) 552-1074,True,Colorado
(242) 326-1974,True,New Providence
(663) 960-7268,False,n/a
(324) 764-3104,False,n/a
(911) 703-7971,False,n/a
(254) 659-3992,True,Texas
(285) 478-3764,False,n/a
(747) 373-9284,True,California
(337) 254-1374,True,Louisiana
(725) 639-8925,True,Nevada
(612) 957-0350,True,Minnesota
(372) 707-4572,False,n/a
(383) 240-4726,False,n/a
(260) 535-2952,True,Indiana
(546) 550-5024,False,n/a
(513) 369-1629,True,Ohio
(806) 988-7936,True,Texas
(347) 663-2610,True,"Brooklyn, NY"
(944) 712-9638,False,n/a
(306) 627-0835,True,Saskatchewan
(428) 745-4986,False,n/a
(441) 939-1307,False,n/a
(848) 583-5390,True,New Jersey
(285) 843-7030,False,n/a
(600) 458-1576,True,Canada
(374) 214-1221,False,n/a
(869) 800-8207,False,n/a
(990) 201-1072,False,n/a
(889) 533-4876,False,n/a
(335) 770-9631,False,n/a
(768) 824-8275,False,n/a
(409) 974-4719,True,Texas
(576) 721-3771,False,n/a
(463) 399-2638,True,Indiana
(974) 234-6923,False,n/a
(767) 358-6619,False,n/a
(897) 540-6027,False,n/a
(328) 207-5273,False,n/a
(877) 610-5397,True,n/a
(531) 815-0816,True,Nebraska
(812) 889-3880,True,Indiana
(346) 506-7562,True,Texas
(328) 498-6560,False,n/a
(361) 717-7122,True,Texas
(826) 341-7935,False,n/a
(919) 205-7249,True,North Carolina
(812) 885-8852,True,"Vincennes, IN"
(611) 654-8802,False,n/a
(580) 280-9183,True,Oklahoma
(631) 446-9704,True,New York
(889) 282-3043,False,n/a
(978) 785-0839,True,Massachusetts
(442) 456-6705,True,California
(797) 549-9110,False,n/a
(704) 930-8229,True,North Carolina
(711) 628-6475,False,n/a
(232) 525-4143,False,n/a
(582) 865-2932,False,n/a
(751) 384-4799,False,n/a
(224) 340-7427,True,Illinois
(906) 917-4532,True,Michigan
(750) 504-0940,False,n/a
(913) 933-7348,True,Kansas
(632) 706-6488,False,n/a
(966) 560-2682,False,n/a
(545) 686-6721,False,n/a
(699) 883-6929,False,n/a
(999) 810-3369,False,n/a
(381) 632-6666,False,n/a
(599) 824-1248,False,n/a
(943) 319-6973,False,n/a
(301) 476-5416,True,Maryland
(787) 603-7677,True,Puerto Rico
(227) 585-8876,False,n/a
(687) 301-7170,False,n/a
(660) 413-8325,True,Missouri
(544) 283-4953,True,n/a
(613) 632-5328,True,"Hawkesbury, ON"
(929) 973-0099,True,New York
(239) 540-3149,True,"Cape Coral, FL"
(824) 614-8869,False,n/a
(512) 617-3020,True,"Austin, TX"
(992) 764-4201,False,n/a
(378) 620-9360,False,n/a
(589) 426-8091,False,n/a
(460) 638-5167,False,n/a
(750) 331-4285,False,n/a
(666) 392-1543,False,n/a
(900) 511-5250,True,n/a
(425) 425-9033,True,Washington State
(820) 552-2387,True,California
(877) 449-8523,True,n/a
(676) 525-0281,False,n/a
(956) 897-6064,True,Texas
(765) 506-5503,True,Indiana
(989) 861-9479,True,Michigan
(572) 632-7177,False,n/a
(495) 861-5279,False,n/a
(626) 752-9730,True,California
(958) 207-7100,False,n/a
(517) 859-1022,True,Michigan
(947) 459-6646,True,Michigan
(925) 849-9726,True,"Concord, CA"
(903) 581-1932,True,"Tyler, TX"
(744) 428-5292,False,n/a
(976) 622-4038,False,n/a
(732) 742-4325,True,New Jersey
(553) 789-5052,False,n/a
(799) 378-2567,False,n/a
(564) 611-9555,True,Washington State
(359) 934-0686,False,n/a
(386) 558-4702,True,Florida
(568) 895-5940,False,n/a
(244) 615-0331,False,n/a
(388) 956-7310,False,n/a
(876) 754-5850,True,Jamaica
(740) 485-2581,True,Ohio
(244) 840-4013,False,n/a
(951) 908-2034,True,California
(793) 698-1375,False,n/a
(690) 844-7979,False,n/a
(931) 533-6076,True,Tennessee
(976) 787-5994,False,n/a
(290) 585-4354,False,n/a
(610) 615-7976,True,Pennsylvania
(213) 495-5616,True,"Los Angeles, CA"
(233) 545-3258,False,n/a
(982) 607-0313,False,n/a
(632) 810-9057,False,n/a
(765) 349-4824,True,"Martinsville, IN"
(602) 980-3557,True,Arizona
(774) 367-7816,True,Massachusetts
(904) 614-4703,True,Florida
(529) 978-9963,False,n/a
(213) 556-7829,True,"Los Angeles, CA"
(210) 266-1209,True,"San Antonio, TX"
(915) 631-0534,True,Texas
(493) 326-0863,False,n/a
(688) 267-9772,False,n/a
(464) 681-6242,False,n/a
(921) 352-2906,False,n/a
(469) 548-7952,True,Texas
(449) 225-6928,False,n/a
(827) 920-4799,False,n/a
(735) 945-5973,False,n/a
(964) 569-5325,False,n/a
(275) 787-8856,False,n/a
(551) 579-0533,True,New Jersey
(213) 632-4570,True,"Los Angeles, CA"
(655) 844-3705,False,n/a
(752) 290-1019,False,n/a
(606) 569-1593,True,Kentucky
(730) 342-6033,False,n/a
(770) 455-9495,True,"Atlanta, GA"
(958) 969-3719,False,n/a
(925) 435-6029,True,California
(824) 601-6414,False,n/a
(679) 671-9748,False,n/a
(248) 651-4935,True,Michigan
(386) 965-3401,True,Florida
(866) 227-3505,True,n/a
(618) 798-6548,True,Illinois
(912) 218-5614,True,Georgia
(985) 227-8898,True,Louisiana
(584) 873-4455,False,n/a
(217) 204-8208,True,Illinois
(932) 356-4254,False,n/a
(770) 375-9789,True,Georgia
(519) 588-4102,True,Ontario
(354) 759-9606,False,n/a
(570) 696-0025,True,"Shavertown, PA"
(363) 297-9085,False,n/a
(596) 982-9418,False,n/a
(829) 300-3867,True,Dominican Republic
(762) 835-0632,True,Georgia
(699) 549-8236,False,n/a
(337) 470-8972,True,Louisiana
(534) 941-6227,True,Wisconsin
(948) 412-6121,False,n/a
(875) 275-7192,False,n/a
(749) 575-7481,False,n/a
(871) 564-0046,False,n/a
(470) 649-7839,True,Georgia
(894) 600-5148,False,n/a
(444) 377-0731,False,n/a
(733) 276-2257,False,n/a
(449) 379-1191,False,n/a
(859) 637-7061,True,Kentucky
(709) 816-9599,True,Newfoundland and Labrador
(738) 710-2973,False,n/a
(637) 920-9215,False,n/a
(818) 498-5502,True,California
(537) 350-4180,False,n/a
(751) 329-7591,False,n/a
(254) 305-4368,True,Texas
(796) 861-7617,False,n/a
(465) 213-3891,False,n/a
(604) 678-7660,True,"Vancouver, BC"
(662) 300-1461,True,Mississippi
(419) 428-6209,True,"Findlay, OH"
(680) 612-6949,True,New York
(307) 617-6083,True,Wyoming
(513) 209-2259,True,Ohio
(205) 886-7552,True,Alabama
(863) 316-6020,True,Florida
(545) 960-9621,False,n/a
(471) 232-0277,False,n/a
(492) 257-6000,False,n/a
(813) 873-4216,True,"Tampa, FL"
(521) 828-6045,True,n/a
(903) 456-7920,True,Texas
(676) 578-3163,False,n/a
(897) 564-4678,False,n/a
(624) 355-6946,False,n/a
(409) 809-1192,True,Texas
(811) 419-7185,False,n/a
(555) 721-8333,False,n/a
(908) 992-3187,True,New Jersey
(608) 964-5327,True,Wisconsin
(580) 881-5343,True,Oklahoma
(792) 937-0485,False,n/a
(535) 480-1083,False,n/a
(645) 490-0928,False,n/a
(605) 347-2673,True,"Sturgis, SD"
(628) 519-2420,True,California
(451) 585-4343,False,n/a
(907) 962-1888,True,Alaska
(750) 820-0946,False,n/a
(570) 245-2366,True,Pennsylvania
(325) 286-7559,True,Texas
(589) 248-2034,False,n/a
(639) 320-8336,True,Saskatchewan
(211) 450-5699,False,n/a
(301) 553-2421,True,Maryland
(318) 963-8726,True,Louisiana
(867) 208-3865,True,Northwest Territories/Nunavut/Yukon
(824) 434-2657,False,n/a
(615) 666-4422,True,"Lafayette, TN"
(496) 747-4248,False,n/a
(340) 977-9454,False,n/a
(282) 434-2471,False,n/a
(303) 873-9064,True,Colorado
(551) 886-4861,True,New Jersey
(460) 895-9542,False,n/a
(883) 386-6692,False,n/a
(842) 705-9807,False,n/a
(651) 377-3332,True,Minnesota
(402) 305-6163,True,Nebraska
(228) 640-1778,True,Mississippi
(393) 472-3278,False,n/a
(841) 801-6436,False,n/a
(810) 221-4351,True,Michigan
(585) 205-3116,True,New York
(621) 539-3175,False,n/a
(711) 346-9302,False,n/a
(995) 996-7747,False,n/a
(294) 927-9022,False,n/a
(785) 285-4239,True,Kansas
(299) 406-9176,False,n/a
(862) 248-0024,True,New Jersey
(932) 382-9107,False,n/a
(910) 693-2779,True,"Southern Pines, NC"
(965) 900-5273,False,n/a
(948) 200-1007,False,n/a
(969) 307-3975,False,n/a
(501) 590-9491,True,Arkansas
(226) 396-9717,True,Ontario
(519) 460-7746,True,Ontario
(697) 785-2785,False,n/a
(857) 955-8469,True,Massachusetts
(657) 489-6100,True,California
(631) 840-9753,True,New York
(938) 805-7334,True,Alabama
(835) 966-1072,False,n/a
(729) 700-4287,False,n/a
(990) 320-7098,False,n/a
(802) 804-9573,True,Vermont
(872) 866-4716,True,"Chicago, IL"
(669) 632-4207,True,California
(211) 922-6147,False,n/a
(379) 403-1651,False,n/a
(590) 981-6799,False,n/a
(548) 680-6530,True,Ontario
(913) 449-0947,True,Kansas
(245) 633-0238,False,n/a
(900) 776-9104,True,n/a
(479) 577-4789,True,Arkansas
(484) 203-3246,True,Pennsylvania
(337) 556-2697,True,Louisiana
(373) 325-8253,False,n/a
(307) 690-6734,True,"Jackson, WY"
(813) 219-6161,True,Florida
(455) 366-2540,False,n/a
(400) 544-0941,False,n/a
(470) 647-9764,True,Georgia
(591) 970-4350,False,n/a
(846) 865-6083,False,n/a
(432) 724-2786,True,Texas
(893) 765-8371,False,n/a
(794) 241-5116,False,n/a
(472) 659-3528,False,n/a
(450) 220-1555,True,Quebec
(681) 867-8831,True,West Virginia
(272) 974-6959,True,Pennsylvania
(605) 733-3668,True,South Dakota
(417) 613-4372,True,Missouri
(955) 908-4872,False,n/a
(911) 284-4024,False,n/a
(650) 593-4521,True,"San Carlos, CA"
(942) 713-5636,False,n/a
(325) 759-1040,True,Texas
(315) 399-3798,True,New York
(738) 953-9307,False,n/a
(734) 776-2285,True,Michigan
(661) 678-9462,True,California
(738) 716-1524,False,n/a
(816) 612-5235,True,Missouri
(464) 936-1439,False,n/a
(820) 711-4966,True,California
(372) 219-5020,False,n/a
(920) 933-5808,True,"Fond du Lac, WI"
(264) 867-7939,False,n/a
(361) 449-7326,True,"George West, TX"
(587) 264-7327,True,Alberta
(918) 292-0306,True,Oklahoma
(920) 242-5663,True,Wisconsin
(946) 935-1349,False,n/a
(491) 794-2543,False,n/a
(529) 489-8018,False,n/a
(349) 544-7375,False,n/a
(441) 795-1038,True,Bermuda
(223) 923-2864,True,Pennsylvania
(436) 659-4896,False,n/a
(232) 574-0572,False,n/a
(676) 796-4864,False,n/a
(981) 356-7308,False,n/a
(331) 633-5435,True,Illinois
(853) 763-5924,False,n/a
(274) 280-8120,False,n/a
(456) 688-0636,False,n/a
(764) 588-5344,False,n/a
(405) 665-2821,True,"Wynnewood, OK"
(824) 537-0603,False,n/a
(653) 623-0382,False,n/a
(772) 537-8227,True,Florida
(385) 575-3518,True,Utah
(841) 237-3262,False,n/a
(378) 416-9116,False,n/a
(695) 518-6626,False,n/a
(260) 452-0169,True,Indiana
(386) 383-0221,True,Florida
(368) 891-3732,False,n/a
(551) 312-3140,True,New Jersey
(286) 643-4890,False,n/a
(760) 433-1949,True,"Oceanside, CA"
(901) 345-4323,True,"Memphis, TN"
(347) 470-7510,True,New York
(874) 596-2861,False,n/a
(480) 869-1634,True,Arizona
(931) 508-3659,True,Tennessee
(708) 397-6528,True,Illinois
(557) 792-1344,False,n/a
(655) 952-1114,False,n/a
(246) 404-6874,False,n/a
(905) 842-6459,True,"Oakville, ON"
(312) 298-2308,True,"Chicago, IL"
(264) 982-6390,False,n/a
(495) 255-2787,False,n/a
(265) 620-6868,False,n/a
(970) 719-6768,True,Colorado
(330) 439-1377,True,Ohio
(413) 767-6910,True,Massachusetts
(389) 227-7985,False,n/a
(284) 510-6045,False,n/a
(701) 551-8218,True,North Dakota
(913) 428-0312,True,Kansas
(739) 781-7651,False,n/a
(519) 372-5289,True,"Owen Sound, ON"
(866) 624-4719,True,n/a
(490) 580-2201,False,n/a
(421) 419-1503,False,n/a
(906) 710-6215,True,Michigan
(298) 761-3852,False,n/a
(367) 337-5821,False,n/a
(393) 517-6400,False,n/a
(618) 454-1248,True,Illinois
(503) 319-2276,True,Oregon
(999) 241-0722,False,n/a
(867) 523-8518,True,Northwest Territories/Nunavut/Yukon
(833) 950-8212,True,n/a
(288) 227-7019,False,n/a
(662) 761-5044,True,Mississippi
(462) 821-6741,False,n/a
(287) 539-9010,False,n/a
(798) 979-5445,False,n/a
(440) 877-9319,True,"Cleveland, OH"
(313) 429-0634,True,Michigan
(961) 213-3625,False,n/a
(545) 332-7084,False,n/a
(977) 692-7662,False,n/a
(666) 720-7568,False,n/a
(410) 619-6597,True,Maryland
(935) 295-4192,False,n/a
(991) 254-5685,False,n/a
(650) 222-0565,True,California
(719) 273-1464,True,Colorado
(471) 657-5989,False,n/a
(547) 717-2776,False,n/a
(224) 904-1877,True,Illinois
(766) 576-3507,False,n/a
(620) 565-2931,True,Kansas
(667) 483-9853,True,Maryland
(859) 877-7053,True,Kentucky
(667) 327-7470,True,Maryland
(358) 592-6979,False,n/a
(798) 422-9116,False,n/a
(214) 203-9039,True,Texas
(878) 295-5414,True,Pennsylvania
(349) 398-0151,False,n/a
(585) 323-0709,True,New York
(945) 963-9726,False,n/a
(801) 362-7546,True,Utah
(872) 838-0325,True,"Chicago, IL"
(954) 261-1256,True,Florida
(808) 816-7446,True,Hawaii
(945) 718-1813,False,n/a
(849) 485-9580,True,Dominican Republic
(967) 372-6236,False,n/a
(510) 246-4448,True,California
(618) 247-7702,True,Illinois
(402) 587-9783,True,Nebraska
(627) 612-4671,False,n/a
(266) 241-9183,False,n/a
(833) 664-5947,True,n/a
(477) 358-9231,False,n/a
(431) 270-6797,True,Manitoba
(239) 575-4550,True,Florida
(919) 648-1002,True,North Carolina
(542) 585-8275,False,n/a
(242) 249-2494,False,n/a
(925) 408-8329,True,California
(783) 829-3004,False,n/a
(886) 389-0571,False,n/a
(553) 483-7250,False,n/a
(553) 904-0135,False,n/a
(955) 681-1165,False,n/a
(823) 416-0953,False,n/a
(564) 346-2577,True,Washington State
(761) 481-2019,False,n/a
(765) 616-5580,True,Indiana
(714) 310-9976,True,California
(929) 600-4161,True,New York
(987) 948-7651,False,n/a
(527) 268-4409,False,n/a
(516) 862-8712,True,New York
(320) 720-7027,True,Minnesota
(552) 481-0674,False,n/a
(863) 987-2083,True,Florida
(886) 955-5123,False,n/a
(455) 360-7748,False,n/a
(840) 485-1171,False,n/a
(637) 755-5081,False,n/a
(582) 983-2173,False,n/a
(428) 860-0753,False,n/a
(550) 934-2681,False,n/a
(693) 593-1889,False,n/a
(724) 615-5394,True,Pennsylvania
(948) 604-1176,False,n/a
(366) 580-7008,False,n/a
(378) 309-9915,False,n/a
(694) 767-2974,False,n/a
(971) 926-6951,True,Oregon
(494) 339-5859,False,n/a
(569) 572-4182,False,n/a
(541) 955-1386,True,"Grants Pass, OR"
(438) 748-1569,True,Quebec
(515) 778-1319,True,Iowa
(659) 404-6206,False,n/a
(406) 404-2993,True,Montana
(838) 983-6789,True,New York
(732) 402-6323,True,New Jersey
(479) 721-1171,True,Arkansas
(765) 848-2195,True,Indiana
(591) 257-0198,False,n/a
(829) 605-4973,True,Dominican Republic
(774) 910-2899,True,Massachusetts
(614) 227-6108,True,"Columbus, OH"
(996) 950-2544,False,n/a
(808) 432-8124,True,"Honolulu, HI"
(570) 541-4140,True,Pennsylvania
(704) 209-0114,True,North Carolina
(821) 635-6909,False,n/a
(391) 640-8941,False,n/a
(285) 858-4513,False,n/a
(948) 812-4906,False,n/a
(733) 222-4917,False,n/a
(370) 306-3119,False,n/a
(379) 912-9984,False,n/a
(839) 925-3773,False,n/a
(556) 221-5045,False,n/a
(844) 563-0882,True,n/a
(393) 250-7949,False,n/a
(813) 527-2264,True,Florida
(794) 920-3180,False,n/a
(739) 637-7030,False,n/a
(470) 611-9924,True,Georgia
(661) 657-8999,True,California
(708) 321-0487,True,Illinois
(678) 573-5317,True,Georgia
(839) 681-2349,False,n/a
(970) 455-5436,True,Colorado
(545) 853-2048,False,n/a
(639) 639-2045,True,Saskatchewan
(464) 448-8515,False,n/a
(228) 653-6619,True,Mississippi
(552) 974-7076,False,n/a
(404) 777-6259,True,Georgia
(683) 702-7241,False,n/a
(981) 755-6838,False,n/a
(677) 683-5836,False,n/a
(410) 871-5174,True,"Westminster, MD"
(251) 367-9214,True,Alabama
(374) 510-9604,False,n/a
(802) 566-7069,True,Vermont
(494) 797-1739,False,n/a
(272) 975-2059,True,Pennsylvania
(757) 587-4581,True,"Norfolk, VA"
(648) 648-6100,False,n/a
(265) 743-4283,False,n/a
(963) 484-3290,False,n/a
(903) 750-9510,True,Texas
(429) 359-0956,False,n/a
(970) 442-1362,True,Colorado
(684) 308-7852,False,n/a
(241) 734-0127,False,n/a
(732) 788-9766,True,New Jersey
(760) 986-4368,True,California
(245) 982-5374,False,n/a
(683) 764-5393,False,n/a
(867) 248-8548,True,Northwest Territories/Nunavut/Yukon
(689) 620-7996,True,Florida
(238) 658-5883,False,n/a
(219) 499-2744,True,Indiana
(533) 591-0285,True,n/a
(536) 939-8269,False,n/a
(933) 506-8452,False,n/a
(492) 302-1882,False,n/a
(291) 681-5622,False,n/a
(649) 949-5228,True,Turks & Caicos Islands
(435) 466-3867,True,Utah
(457) 576-0784,False,n/a
(498) 737-2500,False,n/a
(600) 809-3715,True,Canada
(665) 576-8957,False,n/a
(472) 798-9065,False,n/a
(345) 755-5807,False,n/a
(447) 735-1501,False,n/a
(296) 485-2048,False,n/a
(824) 894-0408,False,n/a
(649) 388-2176,False,n/a
(834) 592-3170,False,n/a
(369) 520-4596,False,n/a
(235) 971-1475,False,n/a
(498) 661-3433,False,n/a
(848) 952-2945,True,New Jersey
(667) 250-1310,True,Maryland
(532) 881-2153,False,n/a
(499) 958-9836,False,n/a
(426) 375-5146,False,n/a
(544) 821-5320,True,n/a
(627) 733-4821,False,n/a
(201) 496-8800,True,New Jersey
(875) 369-0158,False,n/a
(853) 532-8985,False,n/a
(722) 208-0999,False,n/a
(502) 919-2115,True,Kentucky
(663) 515-0270,False,n/a
(534) 261-5107,True,Wisconsin
(375) 880-2854,False,n/a
(522) 484-1867,True,n/a
(735) 594-1944,False,n/a
(527) 986-4290,False,n/a
(823) 370-8258,False,n/a
(578) 960-4482,False,n/a
(210) 486-4857,True,"San Antonio, TX"
(366) 705-6129,False,n/a
(297) 963-0267,False,n/a
(331) 681-7245,True,Illinois
(612) 353-9387,True,"Minneapolis, MN"
(216) 956-6336,True,Ohio
(655) 853-0483,False,n/a
(388) 923-1543,False,n/a
(935) 651-7097,False,n/a
(516) 695-5853,True,New York
(788) 907-9961,False,n/a
(722) 477-7298,False,n/a
(534) 259-7798,True,Wisconsin
(458) 787-2250,True,Oregon
(622) 201-2021,True,Canada
(696) 416-7396,False,n/a
(231) 464-5180,True,Michigan
(657) 490-3546,True,California
(482) 929-8970,False,n/a
(593) 782-7822,False,n/a
(676) 344-0900,False,n/a
(576) 485-2585,False,n/a
(740) 623-1109,True,"Coshocton, OH"
(751) 386-5252,False,n/a
(801) 841-3184,True,Utah
(839) 677-7415,False,n/a
(914) 804-7201,True,New York
(763) 611-8089,True,Minnesota
(841) 548-7000,False,n/a
(821) 238-9869,False,n/a
(982) 857-6035,False,n/a
(998) 736-4080,False,n/a
(565) 749-3921,False,n/a
(768) 265-2714,False,n/a
(780) 458-9364,True,"St. Albert, AB"
(967) 353-0542,False,n/a
(587) 812-4759,True,Alberta
(813) 250-8382,True,"Tampa, FL"
(868) 631-8141,True,Trinidad & Tobago
(881) 375-8929,False,n/a
(381) 635-9163,False,n/a
(505) 825-0941,True,New Mexico
(882) 519-6469,False,n/a
(584) 642-1908,False,n/a
(604) 422-5163,True,British Columbia
(976) 635-8064,False,n/a
(811) 372-0692,False,n/a
(849) 918-8267,True,Dominican Republic
(839) 291-4067,False,n/a
(410) 468-1437,True,Maryland
(236) 688-7684,True,British Columbia
(647) 928-5981,True,Ontario
(204) 757-9034,True,"Lockport, MB"
(321) 364-2265,True,Florida
(498) 636-0256,False,n/a
(510) 322-2085,True,California
(823) 518-7384,False,n/a
(803) 843-5061,True,South Carolina
(982) 211-0644,False,n/a
(866) 554-1122,True,n/a
(840) 654-0173,False,n/a
(720) 990-8699,True,Colorado
(465) 424-7106,False,n/a
(579) 631-4116,True,Quebec
(844) 893-7893,True,n/a
(382) 337-9231,False,n/a
(328) 355-9278,False,n/a
(684) 792-6834,False,n/a
(217) 256-6453,True,Illinois
(227) 650-0920,False,n/a
(766) 602-1664,False,n/a
(416) 531-2618,True,"Toronto, ON"
(923) 840-3852,False,n/a
(393) 432-2319,False,n/a
(877) 774-3028,True,n/a
(613) 771-5613,True,"Belleville, ON"
